battle_id,hero_name,hero_series,hero_type,hero_powers,hero_total_power,hero_combat,hero_speed,hero_durability,hero_intelligence,hero_heat,hero_water,hero_electricity,hero_magic,hero_stealth,villain_name,villain_species,villain_affiliation,villain_powers,villain_total_power,villain_combat,villain_speed,villain_durability,villain_intelligence,villain_heat,villain_water,villain_electricity,villain_magic,villain_stealth,terrain,battle_type,hero_terrain_bonus,villain_terrain_bonus,hero_win_probability,battle_outcome,difficulty_rating
1893,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,Chase,1.042,1.032,0.5325,Win,Medium
1894,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Ambush,0.965,0.962,0.542,Loss,Medium
1895,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Chase,0.996,1.005,0.442,Win,Hard
1896,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Siege,0.969,0.985,0.4486,Win,Hard
1897,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Chase,1.063,1.046,0.3898,Loss,Hard
1898,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,1v1,0.992,1.032,0.3861,Loss,Hard
1899,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Ambush,0.931,0.962,0.4645,Win,Hard
1900,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Forest,1v1,0.997,0.993,0.3798,Win,Hard
1901,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Siege,1.023,1.02,0.434,Loss,Hard
1902,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Ambush,0.97,1.005,0.4363,Loss,Hard
1903,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Chase,0.991,0.962,0.4709,Win,Hard
1904,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,Ambush,1.019,1.032,0.5822,Draw,Medium
1905,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,1v1,0.941,0.962,0.4112,Win,Hard
1906,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Ambush,1.019,1.02,0.5526,Win,Medium
1907,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Chase,0.996,1.005,0.5073,Loss,Medium
1908,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Siege,0.979,0.985,0.4392,Loss,Hard
1909,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,Siege,1.044,1.032,0.4254,Loss,Hard
1910,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Ambush,0.974,0.962,0.5485,Draw,Medium
1911,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Chase,0.973,0.985,0.448,Loss,Hard
1912,Armodrillo,Ultimate Alien,Ultimate Alien,"Earthquake Generation, Drilling",49.4,90,40,90,33,6,5,14,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Siege,0.999,1.005,0.3364,Loss,Hard
1913,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Chase,0.962,0.962,0.5056,Win,Medium
1914,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Ambush,0.962,0.955,0.5346,Win,Medium
1915,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,1v1,1.013,1.02,0.4767,Win,Hard
1916,Terraspin,Ultimate Alien,Ultimate Alien,"Aerokinesis, Magic Immunity",49.2,48,60,80,37,7,13,12,80,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Chase,0.996,1.005,0.4417,Win,Hard
1917,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,1v1,0.935,0.962,0.5144,Draw,Medium
1918,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Siege,0.944,0.955,0.4465,Win,Hard
1919,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Ambush,1.012,1.02,0.4916,Win,Hard
1920,NRG,Ultimate Alien,Ultimate Alien,"Radiokinesis, Heat Generation",51.9,80,30,100,35,100,5,10,5,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,1v1,1.026,1.005,0.4399,Win,Hard
1921,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,1v1,0.999,1.005,0.4042,Win,Hard
1922,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Forest,Siege,0.975,0.993,0.4783,Loss,Hard
1923,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Siege,1.074,1.046,0.4017,Loss,Hard
1924,Fasttrack,Ultimate Alien,Ultimate Alien,"Super Speed, Enhanced Strength",46.0,70,95,50,32,10,6,5,0,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,1v1,1.032,1.032,0.3791,Win,Hard
1925,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Chase,0.946,0.955,0.3936,Win,Hard
1926,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Forest,Chase,1.007,0.993,0.4909,Win,Hard
1927,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,Ambush,1.003,1.032,0.5734,Loss,Medium
1928,Chamalien,Ultimate Alien,Ultimate Alien,"Camouflage, Invisibility",47.4,60,80,37,50,10,12,15,5,100,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Ambush,0.989,1.005,0.474,Loss,Hard
1929,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Siege,0.988,0.985,0.2949,Loss,Hard
1930,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Chase,1.021,1.046,0.4699,Win,Hard
1931,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,1v1,0.984,0.955,0.4483,Loss,Hard
1932,Clockwork,Ultimate Alien,Ultimate Alien,"Chronokinesis, Time Travel",37.1,38,10,40,60,14,5,10,90,13,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,1v1,1.026,1.02,0.3791,Win,Hard
1933,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Siege,0.949,0.955,0.4142,Win,Hard
1934,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Siege,1.041,1.046,0.4276,Win,Hard
1935,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Chase,0.998,1.005,0.4693,Win,Hard
1936,Shocksquatch,Ultimate Alien,Ultimate Alien,"Electrokinesis, Super Strength",46.95,80,49,41,44,11,12,90,3,18,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Ambush,0.965,0.962,0.5699,Loss,Medium
1937,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,Chase,1.034,1.032,0.4638,Loss,Hard
1938,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Siege,0.998,1.005,0.4637,Win,Hard
1939,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Chase,1.012,1.02,0.5017,Loss,Medium
1940,Feedback,Omniverse,Omniverse,"Energy Absorption, Redirection",54.4,85,70,60,36,15,12,100,5,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,1v1,0.983,0.985,0.5661,Loss,Medium
1941,Bloxx,Omniverse,Omniverse,"Shape Shifting, Block Constructs",45.25,70,40,90,40,7,8,6,4,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Chase,0.998,1.005,0.4844,Win,Hard
1942,Bloxx,Omniverse,Omniverse,"Shape Shifting, Block Constructs",45.25,70,40,90,40,7,8,6,4,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Chase,0.972,0.955,0.5024,Loss,Medium
1943,Bloxx,Omniverse,Omniverse,"Shape Shifting, Block Constructs",45.25,70,40,90,40,7,8,6,4,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,Chase,1.036,1.032,0.4114,Loss,Hard
1944,Bloxx,Omniverse,Omniverse,"Shape Shifting, Block Constructs",45.25,70,40,90,40,7,8,6,4,16,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,1v1,1.015,1.02,0.3711,Loss,Hard
1945,Gravattack,Omniverse,Omniverse,"Gravikinesis, Orbit Generation",49.3,80,39,90,45,13,13,15,1,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,1v1,0.972,0.962,0.4081,Loss,Hard
1946,Gravattack,Omniverse,Omniverse,"Gravikinesis, Orbit Generation",49.3,80,39,90,45,13,13,15,1,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Chase,0.972,0.955,0.6125,Win,Medium
1947,Gravattack,Omniverse,Omniverse,"Gravikinesis, Orbit Generation",49.3,80,39,90,45,13,13,15,1,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Ambush,1.047,1.046,0.5575,Win,Medium
1948,Gravattack,Omniverse,Omniverse,"Gravikinesis, Orbit Generation",49.3,80,39,90,45,13,13,15,1,21,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Chase,1.016,1.02,0.4773,Win,Hard
1949,Crashhopper,Omniverse,Omniverse,"Super Jumping, Shockwaves",44.6,75,90,31,35,6,6,13,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Ambush,0.937,0.962,0.5713,Loss,Medium
1950,Crashhopper,Omniverse,Omniverse,"Super Jumping, Shockwaves",44.6,75,90,31,35,6,6,13,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Ambush,1.068,1.046,0.4433,Win,Hard
1951,Crashhopper,Omniverse,Omniverse,"Super Jumping, Shockwaves",44.6,75,90,31,35,6,6,13,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Chase,0.936,0.955,0.5265,Win,Medium
1952,Crashhopper,Omniverse,Omniverse,"Super Jumping, Shockwaves",44.6,75,90,31,35,6,6,13,5,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Ambush,0.998,1.005,0.5494,Loss,Medium
1953,Pesky Dust,Omniverse,Omniverse,"Sleep Inducement, Dream Manipulation",44.7,50,40,33,46,12,6,9,90,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Siege,0.993,1.005,0.4039,Loss,Hard
1954,Pesky Dust,Omniverse,Omniverse,"Sleep Inducement, Dream Manipulation",44.7,50,40,33,46,12,6,9,90,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,Ambush,1.062,1.032,0.5504,Loss,Medium
1955,Pesky Dust,Omniverse,Omniverse,"Sleep Inducement, Dream Manipulation",44.7,50,40,33,46,12,6,9,90,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Chase,1.02,1.046,0.4776,Loss,Hard
1956,Pesky Dust,Omniverse,Omniverse,"Sleep Inducement, Dream Manipulation",44.7,50,40,33,46,12,6,9,90,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Ambush,1.024,1.02,0.4666,Win,Hard
1957,Kickin Hawk,Omniverse,Omniverse,"Enhanced Kicking, Agility",46.4,90,70,38,36,13,8,6,4,11,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Ambush,0.989,0.985,0.487,Loss,Hard
1958,Kickin Hawk,Omniverse,Omniverse,"Enhanced Kicking, Agility",46.4,90,70,38,36,13,8,6,4,11,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Siege,1.0,1.005,0.3957,Draw,Hard
1959,Kickin Hawk,Omniverse,Omniverse,"Enhanced Kicking, Agility",46.4,90,70,38,36,13,8,6,4,11,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Chase,0.95,0.955,0.5433,Loss,Medium
1960,Kickin Hawk,Omniverse,Omniverse,"Enhanced Kicking, Agility",46.4,90,70,38,36,13,8,6,4,11,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,1v1,1.055,1.046,0.4202,Win,Hard
1961,Toepick,Omniverse,Omniverse,"Nightmare Face, Fear Inducement",45.65,50,47,38,52,9,8,15,80,60,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Ambush,1.03,1.046,0.4905,Win,Hard
1962,Toepick,Omniverse,Omniverse,"Nightmare Face, Fear Inducement",45.65,50,47,38,52,9,8,15,80,60,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Null Void,1v1,1.06,1.032,0.4316,Win,Hard
1963,Toepick,Omniverse,Omniverse,"Nightmare Face, Fear Inducement",45.65,50,47,38,52,9,8,15,80,60,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Siege,0.987,0.985,0.4309,Loss,Hard
1964,Toepick,Omniverse,Omniverse,"Nightmare Face, Fear Inducement",45.65,50,47,38,52,9,8,15,80,60,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Forest,Chase,1.022,0.993,0.4448,Win,Hard
1965,Astrodactyl,Omniverse,Omniverse,"Flight, Energy Whips, Propulsion",44.75,70,80,41,45,12,5,8,4,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,Ambush,0.941,0.962,0.4689,Loss,Hard
1966,Astrodactyl,Omniverse,Omniverse,"Flight, Energy Whips, Propulsion",44.75,70,80,41,45,12,5,8,4,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Forest,Chase,0.979,0.993,0.4676,Win,Hard
1967,Astrodactyl,Omniverse,Omniverse,"Flight, Energy Whips, Propulsion",44.75,70,80,41,45,12,5,8,4,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Chase,1.017,1.02,0.4191,Loss,Hard
1968,Astrodactyl,Omniverse,Omniverse,"Flight, Energy Whips, Propulsion",44.75,70,80,41,45,12,5,8,4,14,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,1v1,1.001,1.005,0.3891,Loss,Hard
1969,Atomix,Omniverse,Omniverse,"Nuclear Energy, Flight, Mini-Nukes",65.15,95,42,95,60,100,5,100,2,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Chase,0.936,0.955,0.603,Loss,Medium
1970,Atomix,Omniverse,Omniverse,"Nuclear Energy, Flight, Mini-Nukes",65.15,95,42,95,60,100,5,100,2,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Desert,Chase,1.02,1.005,0.599,Win,Medium
1971,Atomix,Omniverse,Omniverse,"Nuclear Energy, Flight, Mini-Nukes",65.15,95,42,95,60,100,5,100,2,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Siege,1.007,0.985,0.502,Loss,Medium
1972,Atomix,Omniverse,Omniverse,"Nuclear Energy, Flight, Mini-Nukes",65.15,95,42,95,60,100,5,100,2,28,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Arctic,1v1,0.943,0.962,0.503,Win,Medium
1973,Whampire,Omniverse,Omniverse,"Hypnosis, Energy Drain, Flight",44.8,70,45,41,56,13,11,14,1,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Chase,0.965,0.955,0.5029,Win,Medium
1974,Whampire,Omniverse,Omniverse,"Hypnosis, Energy Drain, Flight",44.8,70,45,41,56,13,11,14,1,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,Siege,1.028,1.02,0.3919,Win,Hard
1975,Whampire,Omniverse,Omniverse,"Hypnosis, Energy Drain, Flight",44.8,70,45,41,56,13,11,14,1,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Space,Chase,1.026,1.046,0.4552,Draw,Hard
1976,Whampire,Omniverse,Omniverse,"Hypnosis, Energy Drain, Flight",44.8,70,45,41,56,13,11,14,1,80,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,1v1,0.986,0.985,0.4339,Win,Hard
1977,Gutrot,Omniverse,Omniverse,Chemical Gas Synthesis,29.9,36,35,50,32,13,14,13,2,23,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Volcanic,Chase,0.972,0.985,0.3664,Win,Hard
1978,Gutrot,Omniverse,Omniverse,Chemical Gas Synthesis,29.9,36,35,50,32,13,14,13,2,23,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,City,1v1,1.02,1.02,0.4488,Loss,Hard
1979,Gutrot,Omniverse,Omniverse,Chemical Gas Synthesis,29.9,36,35,50,32,13,14,13,2,23,Malware,Corrupted Mechamorph,Solo,"Technology Absorption, Energy Blasts",57.75,80,50,90,70,30,5,60,5,20,Underwater,Ambush,0.959,0.955,0.45,Loss,Hard
